,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,list_status,list_date,delist_date
1737,300233,金城医药,山东,化学制药,山东金城医药集团股份有限公司,"Shandong Jincheng Pharmaceutical Group Co.,Ltd",jcyy,创业板,SZSE,L,20110622,
1738,300234,开尔新材,浙江,陶瓷,浙江开尔新材料股份有限公司,"Zhejiang Kaier New Materials Co.,Ltd.",kexc,创业板,SZSE,L,20110622,
1739,300235,方直科技,深圳,软件服务,深圳市方直科技股份有限公司,"Shenzhen Fangzhi Science&Technology Co.,Ltd",fzkj,创业板,SZSE,L,20110629,
1740,300236,上海新阳,上海,半导体,上海新阳半导体材料股份有限公司,"Shanghai Sinyang Semiconductor Materials Co., Ltd.",shxy,创业板,SZSE,L,20110629,
1741,300237,美晨生态,山东,汽车配件,山东美晨生态环境股份有限公司,"Shandong Meichen Ecology & Environment Co.,Ltd.",mcst,创业板,SZSE,L,20110629,
1742,300238,冠昊生物,广东,医疗保健,冠昊生物科技股份有限公司,"Guanhao Biotech Co.,Ltd.",ghsw,创业板,SZSE,L,20110706,
1743,300239,东宝生物,内蒙,生物制药,包头东宝生物技术股份有限公司,"Baotou Dongbao Bio-Tech Co.,Ltd",dbsw,创业板,SZSE,L,20110706,
1744,300240,飞力达,江苏,仓储物流,江苏飞力达国际物流股份有限公司,Jiangsu Feiliks International Logistics Inc.,fld,创业板,SZSE,L,20110706,
1745,300241,瑞丰光电,深圳,半导体,深圳市瑞丰光电子股份有限公司,"Shenzhen Refond Optoelectronics Co.,Ltd.",rfgd,创业板,SZSE,L,20110712,
1746,300242,佳云科技,广东,互联网,广东佳兆业佳云科技股份有限公司,Kaisa Jiayun Technology Inc.,jykj,创业板,SZSE,L,20110712,
1747,300243,瑞丰高材,山东,化工原料,山东瑞丰高分子材料股份有限公司,"Shandong Ruifeng Chemical Co.,Ltd.",rfgc,创业板,SZSE,L,20110712,
1748,300244,迪安诊断,浙江,医疗保健,迪安诊断技术集团股份有限公司,"Dian Diagnostics Group Co.,Ltd.",dazd,创业板,SZSE,L,20110719,
1749,300245,天玑科技,上海,软件服务,上海天玑科技股份有限公司,"Shanghai Dragonnet Technology Co., Ltd.",tjkj,创业板,SZSE,L,20110719,
1750,300246,宝莱特,广东,医疗保健,广东宝莱特医用科技股份有限公司,"Guangdong Biolight Meditech Co., Ltd.",blt,创业板,SZSE,L,20110719,
1751,300247,融捷健康,安徽,医疗保健,融捷健康科技股份有限公司,"Youngy Health Co., Ltd.",rjjk,创业板,SZSE,L,20110729,
1752,300248,新开普,河南,软件服务,新开普电子股份有限公司,"Newcapec Electronics Co., Ltd.",xkp,创业板,SZSE,L,20110729,
1753,300249,依米康,四川,IT设备,依米康科技集团股份有限公司,"Yimikang Tech.Group Co., Ltd.",ymk,创业板,SZSE,L,20110803,
1754,300250,初灵信息,浙江,软件服务,杭州初灵信息技术股份有限公司,"Hangzhou Cncr-It Co.,Ltd",clxx,创业板,SZSE,L,20110803,
1755,300251,光线传媒,北京,影视音像,北京光线传媒股份有限公司,"Beijing Enlight Media Co., Ltd",gxcm,创业板,SZSE,L,20110803,
1756,300252,金信诺,深圳,通信设备,深圳金信诺高新技术股份有限公司,"Kingsignal Technology Co.,Ltd.",jxn,创业板,SZSE,L,20110818,
1757,300253,卫宁健康,上海,软件服务,卫宁健康科技集团股份有限公司,"Winning Health Technology Group Co.,Ltd.",wnjk,创业板,SZSE,L,20110818,
1758,300254,仟源医药,山西,化学制药,山西仟源医药集团股份有限公司,"Shanxi C&Y Pharmaceutical Group Co.,Ltd",qyyy,创业板,SZSE,L,20110819,
1759,300255,常山药业,河北,生物制药,河北常山生化药业股份有限公司,"Hebei Changshan Biochemical Pharmaceutical Co., Ltd.",csyy,创业板,SZSE,L,20110819,
1760,300256,ST星星,江西,元器件,江西星星科技股份有限公司,"Jiangxi Firstar Panel Technology Co.,Ltd.",stxx,创业板,SZSE,L,20110819,
1761,300257,开山股份,上海,机械基件,开山集团股份有限公司,"Kaishan Group Co.,Ltd",ksgf,创业板,SZSE,L,20110819,
1762,300258,精锻科技,江苏,汽车配件,江苏太平洋精锻科技股份有限公司,Jiangsu Pacific Precision Forging Co. Ltd,jdkj,创业板,SZSE,L,20110826,
1763,300259,新天科技,河南,电器仪表,新天科技股份有限公司,"Suntront Technology Co., Ltd.",xtkj,创业板,SZSE,L,20110831,
1764,300260,新莱应材,江苏,机械基件,昆山新莱洁净应用材料股份有限公司,"Kunshan Kinglai Hygienic Materials Co.,Ltd",xlyc,创业板,SZSE,L,20110906,
1765,300261,雅本化学,江苏,农药化肥,雅本化学股份有限公司,Aba Chemicals Corporation,ybhx,创业板,SZSE,L,20110906,
1766,300262,巴安水务,上海,水务,上海巴安水务股份有限公司,"Safbon Water Service (Holding) Inc.,Shanghai",basw,创业板,SZSE,L,20110916,
1767,300263,隆华科技,河南,专用机械,隆华科技集团(洛阳)股份有限公司,"Longhua Technology Group(Luoyang)Co.,Ltd.",lhkj,创业板,SZSE,L,20110916,
1768,300264,佳创视讯,深圳,软件服务,深圳市佳创视讯技术股份有限公司,Avit Ltd.,jcsx,创业板,SZSE,L,20110916,
1769,300265,通光线缆,江苏,电气设备,江苏通光电子线缆股份有限公司,"Jiangsu Tongguang Electronic Wire&Cable Co.,Ltd.",tgxl,创业板,SZSE,L,20110916,
1770,300266,兴源环境,浙江,环境保护,兴源环境科技股份有限公司,"Xingyuan Environment Technology Co., Ltd.",xyhj,创业板,SZSE,L,20110927,
1771,300267,尔康制药,湖南,化学制药,湖南尔康制药股份有限公司,"Hunan Er-Kang Pharmaceutical Co., Ltd.",ekzy,创业板,SZSE,L,20110927,
1772,300268,*ST佳沃,湖南,农业综合,佳沃食品股份有限公司,"Joyvio Food Co., Ltd",stjw,创业板,SZSE,L,20110927,
1773,300269,联建光电,深圳,元器件,深圳市联建光电股份有限公司,"Shenzhen Liantronics Co., Ltd",ljgd,创业板,SZSE,L,20111012,
1774,300270,中威电子,浙江,IT设备,杭州中威电子股份有限公司,"Joyware Electronics Co.,Ltd",zwdz,创业板,SZSE,L,20111012,
1775,300271,华宇软件,北京,软件服务,北京华宇软件股份有限公司,"Beijing Thunisoft Co.,Ltd.",hyrj,创业板,SZSE,L,20111026,
1776,300272,开能健康,上海,家用电器,开能健康科技集团股份有限公司,"Canature Health Technology Co., Ltd.",knjk,创业板,SZSE,L,20111102,
1777,300273,和佳退,,,珠海和佳医疗设备股份有限公司,"Zhuhai Hokai Medical Instruments Co., Ltd.",hjt,创业板,SZSE,L,20111026,
1778,300274,阳光电源,安徽,电气设备,阳光电源股份有限公司,"Sungrow Power Supply Co., Ltd.",ygdy,创业板,SZSE,L,20111102,
1779,300275,梅安森,重庆,工程机械,重庆梅安森科技股份有限公司,"Chongqing Mas Sci.&Tech.Co.,Ltd.",mas,创业板,SZSE,L,20111102,
1780,300276,三丰智能,湖北,专用机械,三丰智能装备集团股份有限公司,"Sanfeng Intelligent Equipment Group Co., Ltd.",sfzn,创业板,SZSE,L,20111115,
1781,300277,海联讯,深圳,软件服务,深圳海联讯科技股份有限公司,Shenzhen Hirisun Technology Incorporated,hlx,创业板,SZSE,L,20111123,
1782,300278,华昌达,湖北,专用机械,华昌达智能装备集团股份有限公司,"Huachangda Intelligent Equipment Group Co.,Ltd.",hcd,创业板,SZSE,L,20111216,
1783,300279,和晶科技,江苏,元器件,无锡和晶科技股份有限公司,"Wuxi Hodgen Technology Co., Ltd.",hjkj,创业板,SZSE,L,20111229,
1784,300280,紫天科技,福建,广告包装,福建紫天传媒科技股份有限公司,"Fujian Zitian Media Technology Co.,Ltd",ztkj,创业板,SZSE,L,20111229,
1785,300281,金明精机,广东,专用机械,广东金明精机股份有限公司,"Guangdong Jinming Machinery Co., Ltd.",jmjj,创业板,SZSE,L,20111229,
1786,300282,*ST三盛,北京,文教休闲,三盛智慧教育科技股份有限公司,"Sansheng Intellectual Education Technology Co.,Ltd.",stss,创业板,SZSE,L,20111229,
1787,300283,温州宏丰,浙江,电气设备,温州宏丰电工合金股份有限公司,"Wenzhou Hongfeng Electrical Alloy Co.,Ltd.",wzhf,创业板,SZSE,L,20120110,
1788,300284,苏交科,江苏,建筑工程,苏交科集团股份有限公司,Jsti Group,sjk,创业板,SZSE,L,20120110,
1789,300285,国瓷材料,山东,陶瓷,山东国瓷功能材料股份有限公司,"Shandong Sinocera Functional Material Co.,Ltd.",gccl,创业板,SZSE,L,20120113,
1790,300286,安科瑞,上海,电器仪表,安科瑞电气股份有限公司,"Acrel Co., Ltd.",akr,创业板,SZSE,L,20120113,
1791,300287,飞利信,北京,软件服务,北京飞利信科技股份有限公司,"Beijing Philisense Technology Co.,Ltd.",flx,创业板,SZSE,L,20120201,
1792,300288,朗玛信息,贵州,软件服务,贵阳朗玛信息技术股份有限公司,"Guiyang Longmaster Information & Technology Co.,Ltd.",lmxx,创业板,SZSE,L,20120216,
1793,300289,利德曼,北京,医疗保健,北京利德曼生化股份有限公司,"Beijing Leadman Biochemistry Co.,Ltd",ldm,创业板,SZSE,L,20120216,
1794,300290,荣科科技,辽宁,软件服务,荣科科技股份有限公司,"Bringspring Science and Technology Co.,Ltd.",rkkj,创业板,SZSE,L,20120216,
1795,300291,百纳千成,北京,影视音像,北京百纳千成影视股份有限公司,"Beijing Baination Pictures Co.,Ltd.",bnqc,创业板,SZSE,L,20120209,
1796,300292,吴通控股,江苏,互联网,吴通控股集团股份有限公司,"Wutong Holding Group Co.,Ltd",wtkg,创业板,SZSE,L,20120229,
1797,300293,蓝英装备,辽宁,专用机械,沈阳蓝英工业自动化装备股份有限公司,"Shenyang Blue Silver Industry Automation Equipment Co.,Ltd",lyzb,创业板,SZSE,L,20120308,
1798,300294,博雅生物,江西,生物制药,华润博雅生物制药集团股份有限公司,"China Resources Boya Bio-Pharmaceutical Group Co., Ltd",bysw,创业板,SZSE,L,20120308,
1799,300295,三六五网,江苏,互联网,江苏三六五网络股份有限公司,"Everyday Network Co.,Ltd",slww,创业板,SZSE,L,20120315,
1800,300296,利亚德,北京,元器件,利亚德光电股份有限公司,"Leyard Optoelectronic Co., Ltd.",lyd,创业板,SZSE,L,20120315,
1801,300297,*ST蓝盾,四川,软件服务,蓝盾信息安全技术股份有限公司,"Bluedon Information Security Technologies Co.,Ltd.",stld,创业板,SZSE,L,20120315,
1802,300298,三诺生物,湖南,医疗保健,三诺生物传感股份有限公司,Sinocare Inc.,snsw,创业板,SZSE,L,20120319,
1803,300299,富春股份,福建,互联网,富春科技股份有限公司,"Fuchun Technology Co.,Ltd.",fcgf,创业板,SZSE,L,20120319,
1804,300300,海峡创新,福建,软件服务,海峡创新互联网股份有限公司,"Strait Innovation Internet Co., Ltd.",hxcx,创业板,SZSE,L,20120319,
1805,300301,*ST长方,深圳,半导体,深圳市长方集团股份有限公司,"Shenzhen Changfang Group Co.,Ltd",stcf,创业板,SZSE,L,20120321,
1806,300302,同有科技,北京,软件服务,北京同有飞骥科技股份有限公司,"Toyou Feiji Electronics Co.,Ltd.",tykj,创业板,SZSE,L,20120321,
1807,300303,聚飞光电,深圳,半导体,深圳市聚飞光电股份有限公司,"Shenzhen Jufei Optoelectronics Co.,Ltd",jfgd,创业板,SZSE,L,20120319,
1808,300304,云意电气,江苏,汽车配件,江苏云意电气股份有限公司,"Jiangsu Yunyi Electric Co., Ltd.",yydq,创业板,SZSE,L,20120321,
1809,300305,裕兴股份,江苏,塑料,江苏裕兴薄膜科技股份有限公司,"Jiangsu Yuxing Film Technology Co., Ltd",yxgf,创业板,SZSE,L,20120329,
1810,300306,远方信息,浙江,电器仪表,杭州远方光电信息股份有限公司,"Hangzhou Everfine Photo-E-Info Co.,Ltd.",yfxx,创业板,SZSE,L,20120329,
1811,300307,慈星股份,浙江,纺织机械,宁波慈星股份有限公司,"Ningbo Cixing Co.,Ltd.",cxgf,创业板,SZSE,L,20120329,
1812,300308,中际旭创,山东,通信设备,中际旭创股份有限公司,"Zhongji Innolight Co., Ltd.",zjxc,创业板,SZSE,L,20120410,
1813,300310,宜通世纪,广东,通信设备,宜通世纪科技股份有限公司,"Eastone Century Technology Co.,Ltd.",ytsj,创业板,SZSE,L,20120425,
1814,300311,任子行,深圳,软件服务,任子行网络技术股份有限公司,"Surfilter Network Technology Co.,Ltd",rzx,创业板,SZSE,L,20120425,
1815,300313,*ST天山,新疆,农业综合,新疆天山畜牧生物工程股份有限公司,"Xinjiang Tianshan Animal Husbandry Bio-Engineering Co.,Ltd",stts,创业板,SZSE,L,20120425,
1816,300314,戴维医疗,浙江,医疗保健,宁波戴维医疗器械股份有限公司,"Ningbo David Medical Device Co.,Ltd.",dwyl,创业板,SZSE,L,20120508,
1817,300315,掌趣科技,北京,互联网,北京掌趣科技股份有限公司,"Ourpalm Co., Ltd.",zqkj,创业板,SZSE,L,20120511,
1818,300316,晶盛机电,浙江,专用机械,浙江晶盛机电股份有限公司,"Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.",jsjd,创业板,SZSE,L,20120511,
1819,300317,珈伟新能,深圳,电气设备,珈伟新能源股份有限公司,"Jiawei Renewable Energy Co., Ltd.",jwxn,创业板,SZSE,L,20120511,
1820,300318,博晖创新,北京,医疗保健,北京博晖创新生物技术集团股份有限公司,"Beijing Bohui Innovation Biotechnology Group Co., Ltd.",bhcx,创业板,SZSE,L,20120523,
1821,300319,麦捷科技,深圳,元器件,深圳市麦捷微电子科技股份有限公司,"Shenzhen Microgate Technology Co., Ltd.",mjkj,创业板,SZSE,L,20120523,
1822,300320,海达股份,江苏,橡胶,江阴海达橡塑股份有限公司,"Jiangyin Haida Rubber and Plastic Co.,Ltd.",hdgf,创业板,SZSE,L,20120601,
1823,300321,同大股份,山东,塑料,山东同大海岛新材料股份有限公司,"Shandong Tongda Island New Materials Co.,Ltd",tdgf,创业板,SZSE,L,20120523,
1824,300322,硕贝德,广东,元器件,惠州硕贝德无线科技股份有限公司,"Huizhou Speed Wireless Technology Co.,Ltd.",sbd,创业板,SZSE,L,20120608,
1825,300323,华灿光电,湖北,半导体,华灿光电股份有限公司,Hc Semitek Corporation,hcgd,创业板,SZSE,L,20120601,
1826,300324,旋极信息,北京,软件服务,北京旋极信息技术股份有限公司,"Beijing Watertek Information Technology Co., Ltd.",xjxx,创业板,SZSE,L,20120608,
1827,300326,凯利泰,上海,医疗保健,上海凯利泰医疗科技股份有限公司,"Shanghai Kinetic Medical Co., Ltd",klt,创业板,SZSE,L,20120613,
1828,300327,中颖电子,上海,半导体,中颖电子股份有限公司,Sino Wealth Electronic Ltd.,zydz,创业板,SZSE,L,20120613,
1829,300328,宜安科技,广东,小金属,东莞宜安科技股份有限公司,"Dongguan Eontec Co., Ltd.",yakj,创业板,SZSE,L,20120619,
1830,300329,海伦钢琴,浙江,文教休闲,海伦钢琴股份有限公司,"Hailun Piano Co.,Ltd.",hlgq,创业板,SZSE,L,20120619,
1831,300331,苏大维格,江苏,元器件,苏州苏大维格科技集团股份有限公司,"Svg Tech Group Co.,Ltd.",sdwg,创业板,SZSE,L,20120628,
1832,300332,天壕环境,北京,供气供热,天壕环境股份有限公司,Top Resource Conservation & Environment Corp.,thhj,创业板,SZSE,L,20120628,
1833,300333,兆日科技,深圳,IT设备,深圳兆日科技股份有限公司,"Sinosun Technology Co., Ltd.",zrkj,创业板,SZSE,L,20120628,
1834,300334,津膜科技,天津,水务,天津膜天膜科技股份有限公司,"Tianjin Motimo Membrane Technology Co.,Ltd",jmkj,创业板,SZSE,L,20120705,
1835,300335,迪森股份,广东,供气供热,广州迪森热能技术股份有限公司,"Guangzhou Devotion Thermal Technology Co., Ltd.",dsgf,创业板,SZSE,L,20120710,
1836,300336,新文退,,,上海新文化传媒集团股份有限公司,"Shanghai New Culture Media Group Co., Ltd.",xwt,创业板,SZSE,L,20120710,
1837,300337,银邦股份,江苏,铝,银邦金属复合材料股份有限公司,"Yinbang Clad Material Co.,Ltd",ybgf,创业板,SZSE,L,20120718,
1838,300338,ST开元,湖南,文教休闲,开元教育科技集团股份有限公司,"Kaiyuan Education Technology Group Co., Ltd.",stky,创业板,SZSE,L,20120726,
1839,300339,润和软件,江苏,软件服务,江苏润和软件股份有限公司,"Jiangsu Hoperun Software Co.,Ltd.",rhrj,创业板,SZSE,L,20120718,
1840,300340,科恒股份,广东,电气设备,江门市科恒实业股份有限公司,"Jiangmen Kanhoo Industry Co., Ltd",khgf,创业板,SZSE,L,20120726,
1841,300341,麦克奥迪,福建,电气设备,麦克奥迪(厦门)电气股份有限公司,"Motic (Xiamen) Electric Group Co.,Ltd",mkad,创业板,SZSE,L,20120726,
1842,300342,天银机电,江苏,家用电器,常熟市天银机电股份有限公司,"Changshu Tianyin Electromechanical Co.,Ltd",tyjd,创业板,SZSE,L,20120726,
1843,300343,联创股份,山东,化工原料,山东联创产业发展集团股份有限公司,Lecron Industrial Development Group Co. Ltd,lcgf,创业板,SZSE,L,20120801,
1844,300344,立方数科,安徽,软件服务,立方数科股份有限公司,"Cubic Digital Technology Co.,Ltd.",lfsk,创业板,SZSE,L,20120801,
1845,300345,华民股份,湖南,机械基件,湖南华民控股集团股份有限公司,"Hunan Huamin Holdings Co.,Ltd",hmgf,创业板,SZSE,L,20120801,
1846,300346,南大光电,江苏,半导体,江苏南大光电材料股份有限公司,"Jiangsu Nata Opto-Electronic Material Co.,Ltd.",ndgd,创业板,SZSE,L,20120807,
1847,300347,泰格医药,浙江,医疗保健,杭州泰格医药科技股份有限公司,"Hangzhou Tigermed Consulting Co., Ltd",tgyy,创业板,SZSE,L,20120817,
1848,300348,长亮科技,深圳,软件服务,深圳市长亮科技股份有限公司,"Shenzhen Sunline Tech Co., Ltd.",clkj,创业板,SZSE,L,20120817,
1849,300349,金卡智能,浙江,电器仪表,金卡智能集团股份有限公司,Goldcard Smart Group Co.Ltd,jkzn,创业板,SZSE,L,20120817,
1850,300350,华鹏飞,深圳,软件服务,华鹏飞股份有限公司,"Hpf Co., Ltd.",hpf,创业板,SZSE,L,20120821,
1851,300351,永贵电器,浙江,运输设备,浙江永贵电器股份有限公司,"Zhejiang Yonggui Electric Equipment Co.,Ltd.",ygdq,创业板,SZSE,L,20120920,
1852,300352,北信源,北京,软件服务,北京北信源软件股份有限公司,Beijing Vrv Software Corporation Limited.,bxy,创业板,SZSE,L,20120912,
1853,300353,东土科技,北京,通信设备,北京东土科技股份有限公司,"Kyland Technology Co., Ltd.",dtkj,创业板,SZSE,L,20120927,
